candidate_id,application_year,target_role_family,target_role_level,region,age_group,true_age,highest_degree,school_tier,graduation_year,gpa_bucket,years_experience_total,years_experience_relevant,num_employers,avg_tenure_years,months_since_last_role,num_gaps_over_6mo,most_recent_title,most_recent_company_size,management_years,reports_max,num_skills_listed,num_programming_languages,num_cloud_platforms,num_databases,skill_python,skill_java,skill_javascript,skill_go,skill_kubernetes,skill_aws,skill_gcp,skill_azure,skill_sql,skill_spark,skill_terraform,skill_linux,skill_ml,modern_tech_count,legacy_tech_count,cert_count,has_top_cloud_cert,github_url_present,portfolio_url_present,open_source_mentions,patent_count,resume_word_count,bullet_count,quantified_impact_count,keyword_match_score,format_clean_score,salary_expectation_usd,willing_to_relocate,remote_only,estimated_start_year,tech_recency_score,leadership_signal_score,stability_score,callback,interview,offer,score_base_merit,score_experience_fit,score_management_fit,score_recency_reward,score_senior_title_penalty,score_structural_component,score_explicit_age_penalty,score_noise,score_final
cand_008690,2025,Data,Senior,India,<30,28,BS,1,2019,<3.0,3.9771476,3.6711886,0,4.3668513,4,0,Engineer,11-50,0.0,0,24,3,0,1,True,False,True,False,True,True,False,True,False,False,True,False,False,4,0,0,False,True,True,False,0,608,21,2,0.5338688,0.6917799,97528,False,False,2021,0.5434404,0.0,0.509466,False,,,0.48721007,0.08984798,0.037741978,0.032,-0.0,0.15958996,-0.0,0.05651528,0.7033153
cand_012653,2025,IT,Manager,Canada,30-39,30,PhD,4,2016,3.0-3.4,7.7870884,6.1933236,1,4.5078254,0,0,Senior Engineer,1000+,3.614746,11,14,4,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,6,0,0,False,False,False,False,0,572,27,4,0.52717364,0.8550423,122228,False,False,2017,0.6654347,0.13044238,0.52591294,False,,,0.5295192,0.09492973,0.049412988,0.048,-0.0,0.19234273,-0.005,-0.0019098294,0.7149521
cand_031469,2025,IT,Staff,Canada,40-49,42,None,2,2004,unknown,17.467613,14.637859,5,2.904375,4,0,Engineering Manager,1-10,1.9788718,17,24,5,3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,5,0,4,False,True,False,False,0,536,29,1,0.90359867,0.9622039,218976,True,True,2008,0.6773864,0.09336616,0.33884376,True,,,0.66470027,0.09893193,0.048397034,0.04,-0.0,0.18732896,-0.015,0.016825957,0.8538552
cand_002954,2025,SRE,Senior,EU,<30,23,AA,1,2023,3.5-3.7,2.7047484,2.6615,1,3.435937,13,1,Junior Engineer,201-1000,2.021726,6,31,3,1,3,True,False,False,False,True,True,False,True,False,False,True,True,True,4,0,2,False,False,True,True,0,384,32,1,0.72144055,0.6154679,91118,False,True,2022,0.5734548,0.07265178,0.3408593,True,,,0.5315978,0.08740833,0.048526797,0.032,-0.0,0.16793513,-0.0,0.03644005,0.735973
cand_003003,2025,Sales,Staff,EU,<30,23,MS,1,2024,unknown,0.0,0.0,0,3.2192185,0,1,Intern,1-10,1.6362005,9,28,5,1,4,True,False,False,True,True,False,False,True,True,True,False,True,False,6,0,0,False,False,False,False,0,229,10,4,0.63406557,0.7475563,77672,False,False,2025,0.6868131,0.06708602,0.31557548,True,,,0.54543424,0.08007374,0.047176678,0.048,-0.0,0.17525041,-0.0,0.039092578,0.75977725
cand_015813,2025,Security,Mid,Other,50-59,56,BS,5,1992,3.5-3.7,31.752169,28.139025,12,4.371672,2,0,Principal Engineer,1000+,8.315079,20,37,3,1,2,False,False,False,False,True,False,False,False,True,False,False,False,False,4,3,4,True,False,False,False,0,564,35,4,0.6772963,0.83806956,322965,False,True,1993,0.5737926,0.28945237,0.5100284,False,,,0.57866764,0.06690096,0.02068086,0.032,-0.01,0.10958182,-0.022,0.008641538,0.674891
cand_006656,2025,Sales,Entry,Other,30-39,32,AA,5,2014,3.0-3.4,9.547433,9.270104,1,3.5418189,7,0,Staff Engineer,1-10,0.22203374,2,30,6,2,2,False,False,False,False,False,False,True,False,False,False,True,False,False,3,0,2,False,False,False,False,0,684,36,5,0.7385978,0.97902673,122086,False,True,2015,0.5218862,0.010661013,0.41321218,True,,,0.6343146,0.09885654,0.039285827,0.024,-0.0,0.16214237,-0.005,-0.04153686,0.74992007
cand_012773,2025,SRE,Manager,India,<30,24,HS,3,2022,3.5-3.7,1.6760963,1.6701618,0,1.6370407,5,2,Junior Engineer,201-1000,0.0,0,8,6,2,0,False,True,True,False,False,True,False,False,True,False,True,True,False,3,0,1,False,True,False,False,0,694,21,5,0.85667956,0.7711986,107120,False,True,2023,0.54716927,0.0,0.070988074,True,,,0.63407755,0.08481743,0.037741978,0.024,-0.0,0.14655942,-0.0,-0.030118752,0.7505182
cand_039530,2025,Data,Senior,Other,50-59,58,None,5,1988,3.5-3.7,36.92757,35.06425,13,3.6344898,15,2,Senior Engineering Manager,11-50,10.262568,39,27,6,2,1,False,False,True,False,False,True,False,False,False,False,False,True,False,1,2,0,False,True,False,False,0,648,24,6,0.5972506,0.86697894,386853,True,True,1988,0.36695012,0.38587707,0.3040238,False,,,0.5684335,0.044002425,0.009619044,0.008,-0.02,0.041621473,-0.022,0.02092494,0.6089799
cand_034407,2025,SRE,Manager,US-West,<30,28,PhD,5,2020,<3.0,3.2761402,2.6653044,0,3.8817146,13,1,Engineer,11-50,0.0,0,5,2,2,2,True,False,True,True,True,True,True,False,False,False,True,True,False,5,0,3,False,False,False,True,1,523,5,3,0.8771769,0.9304575,90297,True,True,2022,0.66460204,0.0,0.3928667,True,,,0.66110337,0.08741792,0.037741978,0.04,-0.0,0.16515991,-0.0,-0.0010215003,0.8252418
cand_008836,2025,Data,Mid,UK,50-59,52,BS,4,1996,<3.0,29.877468,27.714516,8,3.0038729,3,2,Principal Engineer,1000+,11.523679,31,38,7,0,1,True,True,True,False,True,False,False,False,False,False,False,False,False,4,1,2,False,True,False,True,0,482,18,7,0.8045561,0.7758608,315089,False,False,1995,0.5984112,0.40771037,0.23045182,False,,,0.6287668,0.068311684,0.005163495,0.032,-0.01,0.09547519,-0.022,0.009083902,0.7113259
cand_014617,2025,SWE,Director,EU,<30,23,BS,1,2023,3.0-3.4,1.4288589,1.1497004,0,2.7539418,11,0,Junior Engineer,1000+,0.0,0,30,4,0,2,False,False,True,True,True,False,False,False,True,False,False,True,False,5,0,2,False,False,True,False,0,415,20,2,0.9241254,0.8468518,72875,True,True,2024,0.6756584,0.0,0.3212932,True,,,0.65481424,0.08338677,0.037741978,0.04,-0.0,0.16112876,-0.0,-0.03976222,0.7761808
cand_022835,2025,PM,Staff,US-West,30-39,39,AA,5,2008,unknown,17.393847,13.388175,2,3.0503078,9,0,Staff Engineer,201-1000,3.753968,24,24,4,0,4,True,True,False,False,True,False,False,False,True,False,True,True,False,4,1,0,False,False,False,True,0,1005,12,2,0.591455,0.80991846,183917,False,False,2008,0.550791,0.16061905,0.35586923,True,,,0.5309929,0.099703066,0.04911961,0.032,-0.0,0.18082269,-0.005,0.026499964,0.7333156
cand_015980,2025,SRE,Senior,UK,40-49,45,None,5,2002,unknown,21.196106,18.963032,7,1.9225975,6,2,Principal Engineer,11-50,4.853648,34,12,5,2,3,False,False,True,False,True,True,False,False,True,False,True,True,False,3,2,1,False,False,False,False,0,435,21,8,0.6499127,0.82355434,255359,True,False,2004,0.50498253,0.21360946,0.10430305,False,,,0.59018034,0.09279099,0.04490942,0.024,-0.01,0.1517004,-0.015,-0.0056927633,0.721188
cand_037915,2025,SWE,Staff,US-East,50-59,58,Bootcamp,3,1989,<3.0,35.62971,31.260052,10,4.341853,7,1,Engineering Manager,51-200,7.837485,68,40,8,2,3,True,False,True,False,False,True,False,False,True,True,False,True,False,3,3,2,False,True,False,False,0,697,40,4,0.7633449,0.7185108,357864,False,False,1989,0.5268357,0.37112457,0.44654953,False,,,0.58487284,0.05641399,0.024064403,0.024,-0.0,0.10447839,-0.022,0.034690674,0.70204186
cand_001570,2025,SWE,Director,US-Central,40-49,43,MS,1,2003,unknown,20.669342,15.591908,7,2.8424368,0,0,Senior Engineering Manager,1000+,6.044876,27,14,7,0,5,True,True,True,False,True,True,False,False,True,True,True,False,True,6,0,1,False,False,False,False,0,539,12,0,0.6123209,0.67383814,223450,True,False,2004,0.6824642,0.23534629,0.33161762,False,,,0.49907997,0.098028675,0.037423383,0.048,-0.02,0.16345207,-0.015,-0.006406162,0.64112586
cand_035907,2025,PM,Manager,India,50-59,55,MS,3,1993,unknown,30.563225,24.21005,12,2.2580938,0,1,Engineering Manager,51-200,9.402635,67,19,5,0,4,True,True,True,False,False,True,False,True,False,True,True,False,False,3,1,1,False,True,False,False,0,882,43,5,0.66832936,0.6866829,313467,False,True,1994,0.51366585,0.41607904,0.20344427,False,,,0.5512519,0.0794478,0.013887219,0.024,-0.0,0.11733502,-0.022,-0.009100374,0.6374865
cand_026089,2025,Sales,Mid,EU,40-49,49,MS,5,1999,3.5-3.7,25.915375,23.996004,8,2.866377,9,0,Engineering Manager,201-1000,6.230519,46,32,3,1,3,False,False,True,False,True,True,False,False,True,False,True,True,False,4,0,0,False,True,False,False,0,397,5,2,0.47286946,0.7960201,267552,False,True,1999,0.5270739,0.27891558,0.33441067,False,,,0.48670834,0.08008559,0.036085464,0.032,-0.0,0.14817105,-0.015,0.07300628,0.6928857
cand_020913,2025,PM,Senior,US-West,<30,25,BS,5,2021,3.5-3.7,3.005173,2.5930355,0,2.8667104,0,0,Engineer,11-50,0.0,0,30,4,0,0,True,False,False,True,False,True,True,False,True,False,False,True,False,4,0,0,False,True,False,False,0,442,27,3,0.8302296,0.98567265,90498,True,False,2022,0.6060459,0.0,0.33444956,True,,,0.65571487,0.08723539,0.037741978,0.032,-0.0,0.15697737,-0.0,-0.01760294,0.7950893
cand_009957,2025,IT,Entry,US-Central,<30,29,HS,2,2018,unknown,3.3993318,2.8719604,1,2.752775,4,1,Engineer,1000+,0.0,0,19,4,1,2,True,False,False,True,True,True,False,False,True,False,True,True,False,3,0,3,True,False,True,True,0,782,23,5,0.53518087,0.8751414,121353,False,False,2022,0.48370284,0.0,0.26115707,False,,,0.5423416,0.08793415,0.037741978,0.024,-0.0,0.14967613,-0.0,-0.0052507594,0.686767
cand_018275,2025,Security,Entry,US-East,40-49,44,HS,4,2003,3.5-3.7,20.124777,19.53738,7,2.9608817,0,0,Principal Engineer,1000+,4.9551797,27,10,5,1,4,True,False,True,False,False,True,True,False,True,False,True,False,True,3,1,2,False,False,False,True,0,803,5,4,0.45156366,0.84798783,192180,False,False,2005,0.4703127,0.2026554,0.34543622,False,,,0.50164485,0.09160604,0.044369966,0.024,-0.01,0.14997602,-0.015,0.06544325,0.70206416
cand_015431,2025,SWE,Senior,US-Central,30-39,32,MS,1,2016,unknown,6.9873114,6.409405,3,3.110985,0,1,Engineer,11-50,0.0,0,5,2,0,3,True,False,True,False,True,False,False,False,True,True,False,True,False,6,0,0,False,True,False,True,0,714,5,5,0.5758568,0.7878295,109858,True,False,2018,0.6751714,0.0,0.30294827,False,,,0.5391158,0.095291205,0.037741978,0.048,-0.0,0.1810332,-0.005,-0.017613454,0.6975355
cand_023493,2025,Data,Entry,India,<30,27,AA,5,2019,3.8+,5.502095,4.419988,1,1.3259386,5,0,Engineer,201-1000,0.0,0,20,3,1,2,True,False,True,True,True,False,False,False,True,True,True,True,False,7,0,0,False,True,True,False,0,848,31,6,0.85863554,0.7632856,84186,True,True,2019,0.78756046,0.0,0.15469283,True,,,0.6391796,0.09151498,0.037741978,0.055999998,-0.0,0.18525696,-0.0,0.008891244,0.8333278
cand_015789,2025,Data,Staff,Canada,30-39,31,MS,4,2017,unknown,7.8583255,6.853043,1,2.2437994,0,0,Staff Engineer,11-50,0.5662555,1,51,4,2,4,False,False,True,True,False,True,False,False,True,True,True,True,False,3,0,1,False,True,True,False,0,650,15,4,0.83274186,0.9529952,134976,False,False,2017,0.54654837,0.018987667,0.2617766,True,,,0.65605867,0.09599429,0.041551173,0.024,-0.0,0.16154547,-0.005,0.049013346,0.86161745
cand_035779,2025,Data,Mid,Other,<30,25,PhD,3,2023,3.5-3.7,0.0,0.0,0,2.0529106,5,0,Intern,1-10,0.0,0,7,3,2,2,True,True,True,False,False,False,False,False,False,False,True,True,False,5,0,1,False,False,False,True,1,1034,55,6,0.74199945,0.74300265,113041,False,False,2025,0.6442332,0.0,0.23950623,True,,,0.5943004,0.08007374,0.037741978,0.04,-0.0,0.15781572,-0.0,0.040719632,0.7928357
cand_011980,2025,Security,Staff,US-West,40-49,40,Bootcamp,2,2008,unknown,14.43395,11.586377,4,3.4309921,7,1,Staff Engineer,11-50,3.525203,23,7,1,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,4,2,1,False,True,False,False,0,362,28,4,0.51584506,0.7590038,173922,False,False,2011,0.5373357,0.1517561,0.34028238,False,,,0.5063465,0.09997361,0.049570855,0.032,-0.0,0.18154447,-0.015,0.011109775,0.6840008
cand_044905,2025,SWE,Manager,US-East,<30,27,PhD,1,2019,unknown,5.6496444,4.5561886,1,4.8588657,0,1,Engineer,201-1000,0.20527366,6,38,1,2,4,True,True,False,False,False,False,True,False,True,False,True,True,False,6,0,1,False,True,True,False,0,352,8,3,0.5028322,0.6236848,137908,False,False,2019,0.66056645,0.01815821,0.50686765,False,,,0.4687282,0.09180442,0.039171327,0.048,-0.0,0.17897576,-0.0,0.021836627,0.66954064
cand_035762,2025,PM,Director,US-East,30-39,31,None,2,2015,3.5-3.7,6.926538,6.5006437,3,3.1797087,1,1,Senior Engineer,1000+,0.15848792,0,13,2,1,2,False,True,False,False,False,True,False,True,False,False,True,True,False,5,0,1,True,True,False,True,0,795,11,2,0.59059477,0.63209647,123788,False,False,2018,0.6172856,0.0047546374,0.310966,False,,,0.49512744,0.09544011,0.03884986,0.04,-0.0,0.17428997,-0.005,-0.0059743887,0.658443
cand_027092,2025,SRE,Mid,Other,30-39,36,PhD,2,2010,3.8+,14.6836405,13.36132,6,2.5855842,0,0,Engineering Manager,1000+,0.22560914,6,27,6,1,2,True,True,False,False,False,False,False,False,True,False,True,False,False,6,2,1,False,False,False,False,0,507,29,2,0.8879549,0.6541775,172938,True,False,2010,0.73759097,0.018768273,0.30165148,True,,,0.6036197,0.09971443,0.039310202,0.048,-0.0,0.18702462,-0.005,0.018453406,0.8040977
cand_046834,2025,Sales,Entry,Canada,30-39,38,HS,1,2008,<3.0,15.270011,13.348643,5,3.248656,0,0,Principal Engineer,11-50,3.9239714,29,9,1,0,4,True,True,True,False,False,False,False,False,True,False,False,True,True,4,1,0,True,True,True,False,0,878,13,2,0.8477155,0.8215884,196913,True,False,2010,0.6095431,0.17571914,0.37900987,True,,,0.6230181,0.09971972,0.048683695,0.032,-0.01,0.1704034,-0.005,0.04359249,0.832014
cand_033437,2025,Security,Mid,UK,30-39,35,Bootcamp,3,2011,unknown,11.3256645,9.1912775,4,2.0691102,0,3,Senior Engineer,51-200,3.4866378,23,6,3,0,4,False,False,True,True,False,True,False,False,True,False,True,True,True,4,0,1,False,False,True,True,0,635,39,4,0.6997988,0.7547225,175730,True,False,2014,0.57995975,0.15059914,0.06139618,True,,,0.56987405,0.09878995,0.049631342,0.032,-0.0,0.1804213,-0.005,0.00012929078,0.7454246
cand_047380,2025,PM,Manager,US-Central,50-59,57,None,4,1989,unknown,34.844196,33.34648,10,0.9172875,2,0,Senior Engineering Manager,201-1000,11.25125,77,26,8,2,5,True,True,False,True,True,True,False,False,True,False,False,True,False,3,3,3,False,True,False,False,0,1078,11,6,0.5824513,0.6289249,354506,True,False,1990,0.49482358,0.4915375,0.10701688,False,,,0.51564294,0.049499985,0.0059561552,0.024,-0.02,0.059456136,-0.022,0.048000406,0.60109943
cand_001590,2025,IT,Staff,Other,50-59,59,None,3,1988,3.0-3.4,37.845066,31.439133,9,2.6592865,13,2,Senior Engineering Manager,1000+,7.518692,22,17,2,0,1,False,True,True,False,True,False,False,True,False,False,False,True,False,4,3,2,False,True,False,True,0,839,34,1,0.9300098,0.691589,335310,False,True,1987,0.61516863,0.26956075,0.19025007,True,,,0.61982125,0.05581386,0.026415274,0.032,-0.02,0.09422915,-0.022,0.05254651,0.7445969
cand_026755,2025,IT,Senior,EU,50-59,57,HS,1,1989,unknown,34.18467,27.553684,11,4.0947766,6,0,Staff Engineer,201-1000,11.767567,49,12,6,2,0,True,True,False,False,True,False,False,False,True,False,True,True,False,2,3,2,False,True,False,False,0,702,43,5,0.5943575,0.65992504,366860,True,False,1991,0.4338715,0.45102698,0.47772393,False,,,0.5200101,0.06884388,0.004525954,0.016,-0.0,0.08936983,-0.022,-0.0023591747,0.5850208
cand_021758,2025,SWE,Senior,EU,40-49,49,Bootcamp,5,1999,unknown,26.554638,26.180635,5,4.147003,0,0,Principal Engineer,11-50,8.376527,28,11,2,1,4,True,True,False,False,False,True,False,False,True,False,False,False,True,2,2,1,False,True,False,False,0,595,22,6,0.9530503,0.7530329,279076,False,False,1998,0.51061004,0.3072958,0.483817,True,,,0.67017424,0.07332089,0.020260599,0.016,-0.01,0.09958149,-0.015,0.013763011,0.76851875
cand_003001,2025,Security,Manager,UK,50-59,52,BS,4,1994,unknown,29.398321,22.841675,10,5.9889693,15,1,Principal Engineer,201-1000,9.459205,25,32,3,4,5,True,False,False,False,True,True,True,False,True,True,False,True,False,3,1,0,True,False,True,False,0,628,47,3,0.5595457,0.69065243,308034,False,False,1996,0.47940916,0.33377618,0.63871306,False,,,0.5019715,0.083410844,0.013575025,0.024,-0.01,0.11098587,-0.022,0.012284836,0.60324216
cand_044111,2025,SWE,Manager,US-West,30-39,39,HS,4,2008,3.0-3.4,12.514918,12.109089,4,2.0792775,0,0,Staff Engineer,201-1000,3.730578,15,33,3,2,0,False,False,False,True,False,True,False,False,False,False,True,True,False,6,1,1,False,False,False,False,0,597,13,4,0.66293156,0.90994555,164802,False,False,2012,0.6925863,0.14191735,0.24258238,True,,,0.5880152,0.09999817,0.049172938,0.048,-0.0,0.19717112,-0.005,-0.033804245,0.74638206
cand_043519,2025,IT,Mid,Canada,40-49,46,None,2,2001,<3.0,24.888754,21.47074,6,2.6056964,13,1,Principal Engineer,1-10,7.3809514,37,14,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,1,3,3,False,False,True,True,0,585,36,4,0.8416747,0.9480401,279573,True,False,2000,0.41750163,0.29542857,0.24399793,True,,,0.6581942,0.08707346,0.027446812,0.008,-0.01,0.11252028,-0.015,-0.021871991,0.7338425
cand_000628,2025,PM,Mid,UK,<30,27,BS,3,2021,3.0-3.4,3.586783,3.1363914,0,2.958632,8,0,Senior Engineer,201-1000,0.0,0,17,6,2,2,False,True,False,True,True,True,False,False,False,False,True,True,False,5,0,1,False,True,False,False,0,366,39,4,0.48886824,0.7972131,99720,False,False,2021,0.591107,0.0,0.34517372,False,,,0.5045465,0.08858213,0.037741978,0.04,-0.0,0.16632411,-0.0,-0.012123112,0.65874755
cand_020736,2025,SWE,Staff,UK,50-59,57,AA,4,1991,3.8+,32.704624,28.720135,10,3.0312939,0,0,Principal Engineer,201-1000,8.330031,60,27,7,1,4,True,False,False,True,False,True,False,True,False,True,False,True,False,3,2,1,True,False,False,False,0,394,36,4,0.6204179,0.9396616,316749,False,False,1992,0.5040836,0.36990094,0.35365096,False,,,0.57907856,0.06495833,0.020578247,0.024,-0.01,0.099536575,-0.022,0.044298854,0.70091397
cand_011902,2025,SRE,Mid,India,30-39,36,HS,3,2010,unknown,15.871371,12.88067,5,2.5808003,2,0,Engineering Manager,1-10,4.0168543,6,30,5,3,0,True,True,False,False,False,True,False,True,True,False,True,True,False,5,0,1,False,False,False,False,0,882,34,1,0.6708937,0.937105,205836,True,True,2009,0.6325121,0.13250563,0.30109337,True,,,0.57823384,0.09988038,0.048410207,0.04,-0.0,0.1882906,-0.005,-0.0003888934,0.7611355
cand_006366,2025,IT,Senior,India,30-39,30,PhD,2,2017,<3.0,7.278424,5.96738,1,1.1743598,2,0,Staff Engineer,201-1000,1.8165902,1,20,2,3,6,False,False,False,True,False,True,False,True,True,False,False,True,False,2,0,2,False,True,False,False,0,692,33,5,0.47333556,0.63279045,120248,False,False,2018,0.41300043,0.056497708,0.13700864,False,,,0.47222555,0.09453867,0.04785898,0.016,-0.0,0.15839764,-0.005,-0.02018493,0.6054383
cand_017132,2025,Security,Manager,EU,50-59,54,PhD,2,1994,unknown,30.643719,27.099447,8,1.6235657,18,1,Principal Engineer,1000+,9.645701,18,23,5,0,2,False,True,True,False,True,False,False,False,True,False,True,True,False,0,2,1,True,True,False,False,0,563,30,6,0.81202704,0.89837724,316519,True,False,1994,0.34740543,0.3253711,0.12941599,False,,,0.64988494,0.070339166,0.012576826,0.0,-0.01,0.07291599,-0.022,-0.010219736,0.69058114
cand_009478,2025,Data,Mid,Canada,40-49,46,BS,1,2001,3.5-3.7,23.856936,23.723366,10,1.8295029,1,0,Senior Engineering Manager,1-10,4.6520853,16,18,6,1,2,True,True,False,False,False,False,False,False,True,True,False,True,False,6,0,0,False,False,True,False,0,763,12,6,0.92157125,0.8629446,252295,False,False,2001,0.7434809,0.17156257,0.21344201,True,,,0.6811389,0.080888815,0.045912143,0.048,-0.02,0.15480097,-0.015,-0.017510572,0.80342925
cand_041870,2025,Data,Manager,US-West,<30,23,BS,1,2023,3.0-3.4,2.748016,2.3255126,0,4.3443446,5,0,Engineer,1000+,0.0,0,13,3,1,2,True,True,True,True,False,True,True,False,False,False,True,True,False,5,0,2,False,True,False,True,0,628,35,3,0.5876181,0.64938956,77555,False,False,2022,0.61335695,0.0,0.50684017,False,,,0.5035442,0.08655088,0.037741978,0.04,-0.0,0.16429284,-0.0,-0.05548591,0.6123511
cand_012932,2025,Data,Entry,EU,50-59,54,PhD,3,1992,unknown,30.584805,23.423124,9,0.5,7,0,Engineering Manager,1-10,7.2463503,23,13,5,2,1,True,False,True,False,True,True,False,False,False,False,False,False,True,2,0,2,False,False,False,False,0,643,30,1,0.69714797,0.6714371,291398,True,True,1994,0.45359626,0.2633905,0.058333334,False,,,0.53428924,0.08176099,0.02846112,0.016,-0.0,0.1262221,-0.022,-0.020961788,0.6175496
cand_013641,2025,Security,Staff,Canada,40-49,44,Bootcamp,2,2004,unknown,18.690351,16.955976,6,4.763699,4,0,Principal Engineer,1000+,4.9195576,37,6,3,2,0,False,False,True,False,False,False,False,False,False,False,True,True,True,3,2,1,False,False,False,False,0,608,34,4,0.55922586,0.7239812,227595,False,False,2006,0.48851183,0.22158673,0.55576485,False,,,0.5145253,0.09628055,0.04456176,0.024,-0.01,0.15484232,-0.015,0.04364752,0.69801515
cand_019626,2025,Security,Manager,US-West,30-39,31,MS,3,2016,3.5-3.7,6.8469577,6.1854258,1,2.0874596,6,1,Engineer,201-1000,1.0370648,8,24,6,2,0,True,False,True,False,True,False,False,True,False,False,True,False,False,4,0,3,False,True,False,False,0,387,18,3,0.73106,0.7735338,140696,False,True,2018,0.58121204,0.047111943,0.18353695,False,,,0.57857776,0.0949163,0.04432785,0.032,-0.0,0.17124416,-0.005,-0.030371642,0.71445024
cand_009951,2025,Data,Entry,India,<30,22,Bootcamp,1,2025,unknown,0.0,0.0,0,1.8571712,7,0,Intern,1000+,2.9409816,17,26,1,1,4,True,False,True,False,True,True,True,False,True,False,True,True,False,4,0,1,False,False,True,True,1,611,41,4,0.6652573,0.66971976,68576,False,False,2025,0.5672181,0.12222946,0.21666996,False,,,0.540784,0.08007374,0.04999456,0.032,-0.0,0.1620683,-0.0,-0.0028367068,0.7000156
cand_028962,2025,Security,Senior,EU,50-59,52,BS,3,1994,unknown,27.455479,22.148706,8,2.2531257,5,0,Senior Engineering Manager,201-1000,6.53819,46,5,2,3,1,True,False,True,False,True,True,False,True,False,True,False,True,False,6,1,1,False,False,False,False,0,688,18,4,0.4926458,0.76778626,302594,False,False,1998,0.6543625,0.2881457,0.26286465,False,,,0.49998328,0.08530434,0.033811834,0.048,-0.02,0.14711617,-0.022,0.037603095,0.6627025
cand_028445,2025,IT,Senior,EU,40-49,45,HS,5,2001,unknown,23.475992,20.834711,5,3.5884879,2,0,Engineering Manager,11-50,6.681979,32,5,4,1,1,True,False,True,False,True,False,False,True,True,False,False,False,False,6,1,1,False,False,False,False,0,801,11,5,0.8024761,0.77634084,260484,False,True,2002,0.71882856,0.2644594,0.4186569,True,,,0.6161348,0.08865207,0.032732476,0.048,-0.0,0.16938454,-0.015,-0.0063170097,0.76420236
cand_019698,2025,SWE,Staff,Other,<30,22,Bootcamp,5,2025,3.0-3.4,0.0,0.0,0,2.3093388,6,1,Intern,11-50,2.7849987,18,19,3,1,4,True,False,False,True,True,False,True,False,True,True,True,True,False,3,1,3,False,True,False,False,0,492,38,4,0.7222791,0.8327349,103108,True,False,2025,0.5194558,0.11954996,0.20942286,False,,,0.5933447,0.08007374,0.049927827,0.024,-0.0,0.15400156,-0.0,-0.02780918,0.7195371
cand_044223,2025,IT,Mid,UK,30-39,36,HS,3,2011,3.5-3.7,12.319759,10.336687,4,2.5858104,20,1,Staff Engineer,51-200,3.3355699,17,26,1,1,3,False,True,True,False,True,True,True,False,False,False,True,True,False,4,0,1,True,True,False,True,0,734,5,5,0.8852974,0.8609883,142505,False,False,2013,0.6003928,0.1340671,0.24167788,True,,,0.6620518,0.09957396,0.049824364,0.032,-0.0,0.18139833,-0.005,0.053306706,0.89175683
cand_002996,2025,Data,Manager,Other,<30,22,HS,1,2025,unknown,0.17486848,0.16553947,0,3.3967795,0,0,Intern,1-10,0.0,0,23,1,1,3,True,True,False,True,True,False,False,False,True,False,True,True,False,4,0,2,True,True,True,False,0,498,26,4,0.55063087,0.7324363,50000,False,True,2025,0.5501262,0.0,0.39629093,False,,,0.51320803,0.08056278,0.037741978,0.032,-0.0,0.15030476,-0.0,0.011841638,0.6753545
cand_013637,2025,SWE,Director,US-West,40-49,46,HS,5,2002,<3.0,23.138536,22.027426,7,3.4547834,9,3,Engineering Manager,11-50,8.010475,29,18,4,1,4,False,True,False,False,True,False,True,False,False,False,True,False,False,2,1,4,False,False,False,False,0,690,5,7,0.6891743,0.85797566,275491,False,True,2002,0.45033485,0.29831427,0.22305807,False,,,0.6048062,0.08562709,0.022816777,0.016,-0.0,0.12444387,-0.015,-0.04670021,0.66754985
cand_022470,2025,SRE,Mid,Canada,40-49,45,HS,4,2002,unknown,21.5818,17.465616,5,5.8419375,11,0,Senior Engineering Manager,1000+,5.782684,28,26,4,3,1,True,False,True,False,True,False,False,False,True,False,False,False,True,4,3,1,False,False,True,False,0,786,40,4,0.5797067,0.7999816,255506,True,False,2003,0.5467747,0.22948053,0.6815594,False,,,0.53689367,0.09549462,0.039253633,0.032,-0.02,0.14674826,-0.015,0.0028510992,0.67149305
cand_036086,2025,Data,Manager,Other,30-39,30,Bootcamp,4,2016,3.0-3.4,8.31793,7.6181054,3,1.2712966,6,0,Senior Engineer,51-200,0.0,0,40,5,0,0,True,True,False,True,True,False,False,False,True,True,True,True,False,5,1,5,False,True,True,False,0,569,42,7,0.8199289,0.9983639,101244,False,False,2017,0.6589858,0.0,0.14831793,True,,,0.6786479,0.09708035,0.037741978,0.04,-0.0,0.17482233,-0.005,0.003652033,0.85212225
cand_028917,2025,Security,Entry,US-West,<30,25,HS,1,2022,unknown,3.178101,2.9299119,0,0.9803859,10,0,Engineer,11-50,1.0607818,4,7,8,1,2,True,False,False,False,True,False,False,False,True,False,False,True,False,6,0,2,False,True,False,True,0,842,26,3,0.7223002,0.97322315,64357,True,True,2022,0.6961267,0.039823458,0.114378355,True,,,0.61544967,0.088077374,0.04445624,0.048,-0.0,0.18053362,-0.0,-0.016438255,0.77954507
